0.01,0.1249999999,0.125,0.375,0.625,0.875,0.8750000001
0.0624999999,0,0,0,0,0,0
0.0625,0,0.2906184973534394,0.29064467089296764,0.29069704447953176,0.3739704056139495,0
0.1875,0,0.2900150886509949,0.29004155669637155,0.2900945227909734,0.37452299816053425,0
0.3125,0,0.2895351212778889,0.28956176467601713,0.28961508296725386,0.3747823396380802,0
0.4375,0,0.2892713391968223,0.2892980634000888,0.28935154521003476,0.37487798467197053,0
0.4375000001,0,0,0,0,0,0

0.10000000000000002,0.1249999999,0.125,0.375,0.625,0.875,0.8750000001
0.0624999999,0,0,0,0,0,0
0.0625,0,0.7209360148260603,0.7209892648032233,0.7210957910296734,1.3511889614687331,0
0.1875,0,0.7207270589042017,0.7207815885013705,0.7208907036816377,1.361445919902883,0
0.3125,0,0.7203488634874713,0.7204042014606687,0.7205149264219884,1.3678248812505445,0
0.4375,0,0.7200861883579953,0.7201419020088321,0.7202533948526143,1.3708677394054474,0
0.4375000001,0,0,0,0,0,0

1.0,0.1249999999,0.125,0.375,0.625,0.875,0.8750000001
0.0624999999,0,0,0,0,0,0
0.0625,0,0.8661074460991699,0.8661630942334659,0.8662743934668509,3.2091743209039567,0
0.1875,0,0.8669353768582809,0.8669928976789236,0.8671079979434235,3.2737252178360032,0
0.3125,0,0.867176854061149,0.8672355821694983,0.8673530791068259,3.316179947628684,0
0.4375,0,0.8672015252103468,0.8672608148907347,0.8673794674549697,3.3371961187038437,0
0.4375000001,0,0,0,0,0,0